25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "HTTP/1.1 200 OK[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "Connection: close[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "Content-Type: application/json; charset=utf-8[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "Cache-Control: no-cache[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "Content-Length: 14[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "Date: Thu, 21 Dec 2017 10:09:55 GMT[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "[\r][\n]"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-68 << "{"value":true}"
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-68 << HTTP/1.1 200 OK
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-68 << Connection: close
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-68 << Content-Type: application/json; charset=utf-8
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-68 << Cache-Control: no-cache
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-68 << Content-Length: 14
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-68 << Date: Thu, 21 Dec 2017 10:09:55 GMT
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-68: Close connection
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
25177 [Forwarding isElementDisplayed on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 68][route: {}->http://localhost:43939][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
25178 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
25178 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
25178 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:43939][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
25178 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 69][route: {}->http://localhost:43939][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
25178 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:43939
25178 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:43939
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 127.0.0.1:51016<->127.0.0.1:43939
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-69: set socket timeout to 10800000
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element HTTP/1.1
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element HTTP/1.1
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> Content-Type: application/json; charset=utf-8
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> Content-Length: 70
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> Host: localhost:43939
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> Connection: Keep-Alive
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 >> Accept-Encoding: gzip,deflate
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element HTTP/1.1[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "Content-Length: 70[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "Host: localhost:43939[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "Connection: Keep-Alive[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "Accept-Encoding: gzip,deflate[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "[\r][\n]"
25179 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 >> "{"value":"*[name\u003d\u0027j_username\u0027]","using":"css selector"}"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "HTTP/1.1 200 OK[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "Connection: close[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "Content-Type: application/json; charset=utf-8[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "Cache-Control: no-cache[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "Content-Length: 88[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "Date: Thu, 21 Dec 2017 10:09:55 GMT[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "[\r][\n]"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-69 << "{"value":{"element-6066-11e4-a52e-4f735466cecf":"a071b684-3798-4b04-babf-0a5e8dfeac1c"}}"
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << HTTP/1.1 200 OK
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << Connection: close
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << Content-Type: application/json; charset=utf-8
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << Cache-Control: no-cache
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << Content-Length: 88
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-69 << Date: Thu, 21 Dec 2017 10:09:55 GMT
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-69: Close connection
25182 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
25183 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 69][route: {}->http://localhost:43939][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
25183 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
25183 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
25183 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:43939][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
25183 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 70][route: {}->http://localhost:43939][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
25183 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:43939
25183 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:43939
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 127.0.0.1:51017<->127.0.0.1:43939
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-70: set socket timeout to 10800000
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element/a071b684-3798-4b04-babf-0a5e8dfeac1c/value HTTP/1.1
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element/a071b684-3798-4b04-babf-0a5e8dfeac1c/value HTTP/1.1
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Content-Type: application/json; charset=utf-8
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Content-Length: 115
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Host: localhost:43939
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Connection: Keep-Alive
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 >> Accept-Encoding: gzip,deflate
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element/a071b684-3798-4b04-babf-0a5e8dfeac1c/value HTTP/1.1[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Content-Length: 115[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Host: localhost:43939[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Connection: Keep-Alive[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "Accept-Encoding: gzip,deflate[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "[\r][\n]"
25184 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 >> "{"id":"a071b684-3798-4b04-babf-0a5e8dfeac1c","text":"csa_portal","value":["c","s","a","_","p","o","r","t","a","l"]}"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "HTTP/1.1 200 OK[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "Connection: close[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "Content-Type: application/json; charset=utf-8[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "Cache-Control: no-cache[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "Content-Length: 13[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "Date: Thu, 21 Dec 2017 10:09:55 GMT[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "[\r][\n]"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-70 << "{"value": {}}"
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << HTTP/1.1 200 OK
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << Connection: close
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << Content-Type: application/json; charset=utf-8
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << Cache-Control: no-cache
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << Content-Length: 13
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-70 << Date: Thu, 21 Dec 2017 10:09:55 GMT
25203 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-70: Close connection
25204 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Connection discarded
25204 [Forwarding sendKeysToElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection released: [id: 70][route: {}->http://localhost:43939][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
25206 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.client.protocol.RequestAddCookies  - CookieSpec selected: default
25206 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.client.protocol.RequestAuthCache  - Auth cache not set in the context
25206 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection request: [route: {}->http://localhost:43939][total kept alive: 0; route allocated: 0 of 2000; total allocated: 0 of 2000]
25207 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.PoolingHttpClientConnectionManager  - Connection leased: [id: 71][route: {}->http://localhost:43939][total kept alive: 0; route allocated: 1 of 2000; total allocated: 1 of 2000]
25207 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Opening connection {}->http://localhost:43939
25207 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connecting to localhost/127.0.0.1:43939
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultHttpClientConnectionOperator  - Connection established 127.0.0.1:51018<->127.0.0.1:43939
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.conn.DefaultManagedHttpClientConnection  - http-outgoing-71: set socket timeout to 10800000
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Executing request POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element HTTP/1.1
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Target auth state: UNCHALLENGED
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.impl.execchain.MainClientExec  - Proxy auth state: UNCHALLENGED
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element HTTP/1.1
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Content-Type: application/json; charset=utf-8
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Content-Length: 70
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Host: localhost:43939
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Connection: Keep-Alive
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.headers  - http-outgoing-71 >> Accept-Encoding: gzip,deflate
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "POST /session/6cf8fd91-eec3-4238-9933-459c1cc4c730/element HTTP/1.1[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Content-Type: application/json; charset=utf-8[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Content-Length: 70[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Host: localhost:43939[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Connection: Keep-Alive[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_151)[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "Accept-Encoding: gzip,deflate[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "[\r][\n]"
25208 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 >> "{"value":"*[name\u003d\u0027j_password\u0027]","using":"css selector"}"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "HTTP/1.1 200 OK[\r][\n]"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "Connection: close[\r][\n]"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "Content-Type: application/json; charset=utf-8[\r][\n]"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "Cache-Control: no-cache[\r][\n]"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "Content-Length: 88[\r][\n]"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "Date: Thu, 21 Dec 2017 10:09:55 GMT[\r][\n]"
25212 [Forwarding findElement on session 6cf8fd91-eec3-4238-9933-459c1cc4c730 to remote] DEBUG org.apache.http.wire  - http-outgoing-71 << "[\r][\n]"
